1e-4 -nan -nan
1e-5 -nan -nan
1e-6 -nan -nan
1e-7 -nan -nan
1e-8 -nan -nan
1e-9 -nan -nan
1e-10 -nan -nan
1e-11 -nan -nan
1e-12 -nan -nan
1e-13 -nan -nan
